"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","147.5","0","0","0","15.2","0","22.6","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","142.5","0","0","0","17.35","0","25.9","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","140","0","0","0","18.55","0","27.7","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","135","0","0","0","21.05","0","31.4","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","137.5","0","0","0","19.75","0","29.5","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","132.5","0","0","0","22.4","0","33.4","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","127.5","0","0","0","25.3","0","37.5","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","130","0","0","0","23.8","0","35.4","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","125","0","0","0","26.85","0","39.65","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","122.5","0","0","0","28.45","0","41.8","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","197.5","0","0","0","3.5","0","4","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","200","0","0","0","3.25","0","3.6","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","195","0","0","0","3.8","0","4.45","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","190","0","0","0","4.4","0","5.4","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","192.5","0","0","0","4.1","0","4.9","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","187.5","0","0","0","4.75","0","5.95","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","185","0","0","0","5.15","0","6.5","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","180","0","0","0","6","0","7.85","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","182.5","0","0","0","5.55","0","7.15","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","177.5","0","0","0","6.45","0","8.6","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","172.5","0","0","0","7.5","0","10.25","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","175","0","0","0","6.95","0","9.4","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","170","0","0","0","8.05","0","11.15","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","167.5","0","0","0","8.7","0","12.15","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","162.5","0","0","0","10","0","14.35","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","27-Aug-2020","CE","165","0","0","0","9.35","0","13.2","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","200","0","0","0","8.55","0","5.95","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","100","0","0","0","63.75","0","63.55","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","190","0","0","0","10.85","0","8.05","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","185","0","0","0","12.25","0","9.3","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","180","0","0","0","13.75","0","10.75","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","175","0","0","0","15.4","0","12.4","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","170","0","0","0","17.25","0","14.25","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","165","0","0","0","19.25","0","16.3","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","160","0","0","0","21.45","0","18.6","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","155","0","0","0","23.9","0","21.1","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","150","0","0","0","26.5","0","23.85","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","145","0","0","0","29.3","0","26.85","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","140","0","0","0","32.35","0","30.1","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","135","0","0","0","35.6","0","33.6","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","130","0","0","0","39.05","0","37.35","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","125","0","0","0","42.75","0","41.3","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","120","0","0","0","46.6","0","45.45","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","115","0","0","0","50.65","0","49.75","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","110","0","0","0","54.85","0","54.25","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","105","0","0","0","59.25","0","58.85","0","0","0","0","0","162.15"
"ADANIENT","26-Jun-2020","24-Sep-2020","CE","195","0","0","0","9.65","0","6.9","0","0","0","0","0","162.15"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","80","0","0","0","63.85","0","80.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","195","3.5","3.75","3.5","3.75","3.75","3.75","4","31.79",".59","16000","16000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","122.5","0","0","0","26.05","0","38","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","112.5","0","0","0","33.6","0","47.75","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","115","0","0","0","49.3","49.3","45.25","0","0","0","16000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","105","0","0","0","43.95","0","55.15","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","107.5","0","0","0","37.75","0","52.65","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","110","0","0","0","40.5","0","50.2","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","100","0","0","0","47.55","0","60.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","102.5","0","0","0","42.1","0","57.65","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","92.5","0","0","0","51.3","0","67.6","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","95","0","0","0","51.35","0","65.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","97.5","0","0","0","46.65","0","62.6","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","85","0","0","0","59.55","0","75.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","90","0","0","0","55.35","0","70.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","155","0","0","0","18.25","0","12.45","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","157.5","14.6","14.6","14.2","14.2","14.2","11.1","2","13.75","1.15","16000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","147.5","0","0","0","12.2","0","17.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","150","0","0","0","20.9","20.9","15.45","0","0","0","20000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","152.5","0","0","0","10.3","0","13.9","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","142.5","0","0","0","14.4","0","20.65","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","145","0","0","0","24.8","24.8","18.8","0","0","0","16000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","135","0","0","0","26.3","0","26.7","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","137.5","0","0","0","16.85","0","24.6","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","140","0","0","0","28.35","28.35","22.6","0","0","0","16000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","130","0","0","0","33","33","31.05","0","0","0","4000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","132.5","0","0","0","19.6","0","28.85","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","125","0","0","0","31.4","0","35.65","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","127.5","0","0","0","22.65","0","33.35","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","117.5","0","0","0","29.65","0","42.85","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","197.5","0","0","0","1.8","0","1.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","200","3.4","3.4","2.4","2.65","2.7","2.65","48","389.2","5.2","496000","56000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","190","4.95","4.95","3.9","4.35","4.2","4.35","17","132.09","2.89","96000","4000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","192.5","0","0","0","2.25","0","1.5","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","185","5.55","5.55","5","5","5","5","2","15.22",".42","24000","-4000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","187.5","0","0","0","6.65","6.65","2.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","180","7.05","7.05","5.85","6.45","6.45","6.45","20","149.01","5.01","152000","8000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","182.5","0","0","0","7.85","7.85","2.85","0","0","0","4000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","172.5","0","0","0","10.65","10.65","5.15","0","0","0","12000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","175","7.25","7.25","7.25","7.25","7.25","7.25","1","7.29",".29","32000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","177.5","0","0","0","4.1","0","3.85","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","165","12","12","10.2","11.1","11.1","11.1","21","147.83","9.23","108000","24000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","167.5","0","0","0","12.55","12.55","6.75","0","0","0","16000","0","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","170","10.9","10.9","8.5","8.9","9.25","8.9","94","673.35","34.15","928000","48000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","160","14","14","12","12.95","12.65","12.95","21","145.23","10.83","140000","12000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","162.5","11.25","12.5","11.25","12.25","12.25","8.75","6","41.86","2.86","32000","12000","159.75"
"ADANIENT","29-Jun-2020","30-Jul-2020","CE","120","0","0","0","43.75","43.75","40.4","0","0","0","4000","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","157.5","0","0","0","11.55","0","15","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","152.5","0","0","0","13.3","0","17.6","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","155","0","0","0","12.4","0","16.25","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","150","0","0","0","14.2","0","19.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","145","0","0","0","16.25","0","22.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","147.5","0","0","0","15.2","0","20.55","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","142.5","0","0","0","17.35","0","23.75","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","140","0","0","0","18.55","0","25.5","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","135","0","0","0","21.05","0","29.15","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","137.5","0","0","0","19.75","0","27.3","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","132.5","0","0","0","22.4","0","31.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","130","0","0","0","23.8","0","33.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","125","0","0","0","26.85","0","37.25","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","127.5","0","0","0","25.3","0","35.15","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","122.5","0","0","0","28.45","0","39.45","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","197.5","0","0","0","3.5","0","3.25","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","200","0","0","0","3.25","0","2.9","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","195","0","0","0","3.8","0","3.6","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","190","0","0","0","4.4","0","4.45","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","192.5","0","0","0","4.1","0","4","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","187.5","0","0","0","4.75","0","4.95","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","185","0","0","0","5.15","0","5.45","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","180","0","0","0","6","0","6.65","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","182.5","0","0","0","5.55","0","6","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","177.5","0","0","0","6.45","0","7.3","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","175","0","0","0","6.95","0","8.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","170","0","0","0","8.05","0","9.7","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","172.5","0","0","0","7.5","0","8.85","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","167.5","0","0","0","8.7","0","10.6","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","165","0","0","0","9.35","0","11.6","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","160","0","0","0","10.75","0","13.8","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","117.5","0","0","0","31.85","0","43.9","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","120","0","0","0","30.1","0","41.65","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","115","0","0","0","33.65","0","46.2","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","112.5","0","0","0","35.5","0","48.55","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","107.5","0","0","0","39.35","0","53.3","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","110","0","0","0","37.4","0","50.9","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","105","0","0","0","41.4","0","55.7","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","100","0","0","0","45.6","0","60.55","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","102.5","0","0","0","43.45","0","58.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","97.5","0","0","0","47.75","0","63","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","95","0","0","0","49.95","0","65.45","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","90","0","0","0","54.5","0","70.4","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","92.5","0","0","0","52.2","0","67.9","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","87.5","0","0","0","56.8","0","72.85","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","82.5","0","0","0","61.5","0","77.8","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","85","0","0","0","59.15","0","75.35","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","27-Aug-2020","CE","162.5","0","0","0","10","0","12.65","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","200","0","0","0","8.55","0","5.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","100","0","0","0","63.75","0","61.15","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","190","0","0","0","10.85","0","7","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","185","0","0","0","12.25","0","8.15","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","180","0","0","0","13.75","0","9.5","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","175","0","0","0","15.4","0","11.05","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","170","0","0","0","17.25","0","12.75","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","165","0","0","0","19.25","0","14.7","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","160","0","0","0","21.45","0","16.85","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","155","0","0","0","23.9","0","19.3","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","150","0","0","0","26.5","0","21.95","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","145","0","0","0","29.3","0","24.85","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","140","0","0","0","32.35","0","28","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","135","0","0","0","35.6","0","31.45","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","130","0","0","0","39.05","0","35.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","125","0","0","0","42.75","0","39","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","120","0","0","0","46.6","0","43.1","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","115","0","0","0","50.65","0","47.4","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","110","0","0","0","54.85","0","51.85","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","105","0","0","0","59.25","0","56.45","0","0","0","0","0","159.75"
"ADANIENT","29-Jun-2020","24-Sep-2020","CE","195","0","0","0","9.65","0","5.95","0","0","0","0","0","159.75"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","80","0","0","0","63.85","0","76.55","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","197.5","0","0","0","1.8","0","0.7","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","122.5","0","0","0","26.05","0","34.6","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","112.5","0","0","0","33.6","0","44.25","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","115","0","0","0","49.3","49.3","41.8","0","0","0","16000","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","105","0","0","0","43.95","0","51.65","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","107.5","0","0","0","37.75","0","49.15","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","110","0","0","0","40.5","0","46.7","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","100","0","0","0","47.55","0","56.6","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","102.5","0","0","0","42.1","0","54.1","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","92.5","0","0","0","51.3","0","64.05","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","95","0","0","0","51.35","0","61.6","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","97.5","0","0","0","46.65","0","59.1","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","85","0","0","0","59.55","0","71.55","0","0","0","0","0","-"
"ADANIENT","30-Jun-2020","30-Jul-2020","CE","90","0","0","0","55.35","0","66.55","0","0","0","0","0","-"
